92,0.154512,1059961393,0.263575
93,0.154736,2044897763,0.266053
94,0.154777,1957747793,0.268843
95,0.1548,424238335,0.271663
96,0.155096,1125898167,0.273998
97,0.15582,783368690,0.275565
98,0.156228,635723058,0.277679
99,0.156235,468703135,0.2805
100,0.156343,861021530,0.283139
101,0.156482,1649760492,0.285716
102,0.156528,278722862,0.28846
103,0.156625,1315634022,0.291107
104,0.156748,1101513929,0.293704
105,0.156789,1350490027,0.29645
106,0.156887,1656478042,0.299086
107,0.157369,1967513926,0.300982
108,0.157507,1726956429,0.30353
109,0.157586,1102520059,0.306186
110,0.157783,1801979802,0.308609
111,0.158009,1025202362,0.310969
112,0.158361,719885386,0.313074
113,0.158443,1804289383,0.315706
114,0.158473,846930886,0.31844
115,0.158701,1189641421,0.320771
116,0.159023,35005211,0.322904
117,0.159572,596516649,0.324569
118,0.159698,521595368,0.327084
119,0.159719,1369133069,0.329812
120,0.159953,233665123,0.332098
121,0.200567,1714636915,0.267056
122,0.201352,1365180540,0.268213
123,0.201497,1540383426,0.270218
124,0.201709,294702567,0.272128
125,0.20325,336465782,0.272242
126,0.203594,628175011,0.273956
127,0.203844,1681692777,0.275793
128,0.203865,304089172,0.277936
129,0.204144,2145174067,0.279725
130,0.204417,2089018456,0.281516
131,0.204499,1303455736,0.283567
132,0.204512,1059961393,0.285715
133,0.204736,2044897763,0.287564
134,0.204777,1957747793,0.289668
135,0.2048,424238335,0.291797
136,0.205096,1125898167,0.293534
137,0.20582,783368690,0.294652
138,0.206228,635723058,0.296215
139,0.206235,468703135,0.298352
140,0.206343,861021530,0.300342
141,0.206482,1649760492,0.302283
142,0.206528,278722862,0.304359
143,0.206625,1315634022,0.306358
144,0.206748,1101513929,0.308318
145,0.206789,1350490027,0.310397
146,0.206887,1656478042,0.31239
147,0.207369,1967513926,0.313798
148,0.207507,1726956429,0.315723
149,0.207586,1102520059,0.317735
150,0.207783,1801979802,0.319563
151,0.208009,1025202362,0.321345
152,0.208361,719885386,0.322927
153,0.208443,1804289383,0.324924
154,0.208473,846930886,0.327001
155,0.208701,1189641421,0.328764
156,0.209023,35005211,0.330374
157,0.209572,596516649,0.331623
158,0.209698,521595368,0.333533
159,0.209719,1369133069,0.33561
160,0.209953,233665123,0.337345
161,0.250567,1714636915,0.284432
162,0.251352,1365180540,0.285305
163,0.251497,1540383426,0.286901
164,0.251709,294702567,0.288418
165,0.25325,336465782,0.28841
166,0.253594,628175011,0.289764
167,0.253844,1681692777,0.291224
168,0.253865,304089172,0.292943
169,0.254144,2145174067,0.294364
170,0.254417,2089018456,0.295787
171,0.254499,1303455736,0.297431
172,0.254512,1059961393,0.299156
173,0.254736,2044897763,0.30063
174,0.254777,1957747793,0.30232
175,0.2548,424238335,0.30403
176,0.255096,1125898167,0.305412
177,0.25582,783368690,0.306278
178,0.256228,635723058,0.307517
179,0.256235,468703135,0.309237
180,0.256343,861021530,0.310834
181,0.256482,1649760492,0.312391
182,0.256528,278722862,0.314061
183,0.256625,1315634022,0.315666
184,0.256748,1101513929,0.31724
185,0.256789,1350490027,0.318913
186,0.256887,1656478042,0.320515
187,0.257369,1967513926,0.321634
188,0.257507,1726956429,0.323181
189,0.257586,1102520059,0.3248
190,0.257783,1801979802,0.326269
191,0.258009,1025202362,0.327699
192,0.258361,719885386,0.328966
193,0.258443,1804289383,0.330575
194,0.258473,846930886,0.332249
195,0.258701,1189641421,0.333667
196,0.259023,35005211,0.334961
197,0.259572,596516649,0.335959
198,0.259698,521595368,0.3375
199,0.259719,1369133069,0.339176
200,0.259953,233665123,0.340574
201,0.300567,1714636915,0.296027
202,0.301352,1365180540,0.296725
203,0.301497,1540383426,0.298051
204,0.301709,294702567,0.299308
205,0.30325,336465782,0.299247
206,0.303594,628175011,0.300366
207,0.303844,1681692777,0.301576
208,0.303865,304089172,0.303012
209,0.304144,2145174067,0.30419
210,0.304417,2089018456,0.30537
211,0.304499,1303455736,0.306742
212,0.304512,1059961393,0.308183
213,0.304736,2044897763,0.309409
214,0.304777,1957747793,0.31082
215,0.3048,424238335,0.312249
216,0.305096,1125898167,0.313396
217,0.30582,783368690,0.314102
218,0.306228,635723058,0.315129
219,0.306235,468703135,0.316567
220,0.306343,861021530,0.317901
221,0.306482,1649760492,0.319201
222,0.306528,278722862,0.320597
223,0.306625,1315634022,0.321939
224,0.306748,1101513929,0.323254
225,0.306789,1350490027,0.324653
226,0.306887,1656478042,0.325992
227,0.307369,1967513926,0.326921
228,0.307507,1726956429,0.328214
229,0.307586,1102520059,0.329568
230,0.307783,1801979802,0.330795
231,0.308009,1025202362,0.33199
232,0.308361,719885386,0.333047
233,0.308443,1804289383,0.334394
234,0.308473,846930886,0.335797
235,0.308701,1189641421,0.336982
236,0.309023,35005211,0.338063
237,0.309572,596516649,0.338894
238,0.309698,521595368,0.340185
239,0.309719,1369133069,0.341591
240,0.309953,233665123,0.342762
241,0.350567,1714636915,0.304315
242,0.351352,1365180540,0.304894
243,0.351497,1540383426,0.306028
244,0.351709,294702567,0.307102
245,0.35325,336465782,0.307015
246,0.353594,628175011,0.307969
247,0.353844,1681692777,0.309003
248,0.353865,304089172,0.310235
249,0.354144,2145174067,0.311241
250,0.354417,2089018456,0.31225
251,0.354499,1303455736,0.313426
252,0.354512,1059961393,0.314664
253,0.354736,2044897763,0.315713
254,0.354777,1957747793,0.316924
255,0.3548,424238335,0.318151
256,0.355096,1125898167,0.319132
257,0.35582,783368690,0.319727
258,0.356228,635723058,0.320603
259,0.356235,468703135,0.32184
260,0.356343,861021530,0.322985
261,0.356482,1649760492,0.324101
262,0.356528,278722862,0.3253
263,0.356625,1315634022,0.326453
264,0.356748,1101513929,0.327582
265,0.356789,1350490027,0.328785
266,0.356887,1656478042,0.329935
267,0.357369,1967513926,0.330728
268,0.357507,1726956429,0.331839
269,0.357586,1102520059,0.333003
270,0.357783,1801979802,0.334057
271,0.358009,1025202362,0.335083
272,0.358361,719885386,0.335989
273,0.358443,1804289383,0.337147
274,0.358473,846930886,0.338354
275,0.358701,1189641421,0.339373
276,0.359023,35005211,0.340301
277,0.359572,596516649,0.341013
278,0.359698,521595368,0.342124
279,0.359719,1369133069,0.343334
280,0.359953,233665123,0.344341
281,0.400567,1714636915,0.310533
282,0.401352,1365180540,0.311029
283,0.401497,1540383426,0.312019
284,0.401709,294702567,0.312956
285,0.40325,336465782,0.312858
286,0.403594,628175011,0.313688
287,0.403844,1681692777,0.31459
288,0.403865,304089172,0.31567
289,0.404144,2145174067,0.316547
290,0.404417,2089018456,0.317428
291,0.404499,1303455736,0.318458
292,0.404512,1059961393,0.319543
293,0.404736,2044897763,0.320459
294,0.404777,1957747793,0.321521
295,0.4048,424238335,0.322596
296,0.405096,1125898167,0.323452
297,0.40582,783368690,0.323966
298,0.406228,635723058,0.32473
299,0.406235,468703135,0.325815
300,0.406343,861021530,0.326818
301,0.406482,1649760492,0.327795
302,0.406528,278722862,0.328847
303,0.406625,1315634022,0.329857
304,0.406748,1101513929,0.330846
305,0.406789,1350490027,0.3319
306,0.406887,1656478042,0.332908
307,0.407369,1967513926,0.333601
308,0.407507,1726956429,0.334574
309,0.407586,1102520059,0.335595
310,0.407783,1801979802,0.336518
311,0.408009,1025202362,0.337417
312,0.408361,719885386,0.338211
313,0.408443,1804289383,0.339227
314,0.408473,846930886,0.340286
315,0.408701,1189641421,0.341179
316,0.409023,35005211,0.341992
317,0.409572,596516649,0.342615
318,0.409698,521595368,0.34359
319,0.409719,1369133069,0.344652
320,0.409953,233665123,0.345536
321,0.450567,1714636915,0.315371
322,0.451352,1365180540,0.315804
323,0.451497,1540383426,0.316683
324,0.451709,294702567,0.317514
325,0.45325,336465782,0.317411
326,0.453594,628175011,0.318146
327,0.453844,1681692777,0.318947
328,0.453865,304089172,0.319907
329,0.454144,2145174067,0.320686
330,0.454417,2089018456,0.321467
331,0.454499,1303455736,0.322382
332,0.454512,1059961393,0.323348
333,0.454736,2044897763,0.324162
334,0.454777,1957747793,0.325106
335,0.4548,424238335,0.326063
336,0.455096,1125898167,0.326823
337,0.45582,783368690,0.327275
338,0.456228,635723058,0.327953
339,0.456235,468703135,0.328918
340,0.456343,861021530,0.329811
341,0.456482,1649760492,0.33068
342,0.456528,278722862,0.331616
343,0.456625,1315634022,0.332515
344,0.456748,1101513929,0.333395
345,0.456789,1350490027,0.334334
346,0.456887,1656478042,0.335231
347,0.457369,1967513926,0.335845
348,0.457507,1726956429,0.336712
349,0.457586,1102520059,0.337621
350,0.457783,1801979802,0.338442
351,0.458009,1025202362,0.339242
352,0.458361,719885386,0.339948
353,0.458443,1804289383,0.340853
354,0.458473,846930886,0.341796
355,0.458701,1189641421,0.342591
356,0.459023,35005211,0.343314
357,0.459572,596516649,0.343868
358,0.459698,521595368,0.344736
359,0.459719,1369133069,0.345683
360,0.459953,233665123,0.34647
361,0.500567,1714636915,0.319243
362,0.501352,1365180540,0.319626
363,0.501497,1540383426,0.320417
364,0.501709,294702567,0.321164
365,0.50325,336465782,0.321059
366,0.503594,628175011,0.321719
367,0.503844,1681692777,0.322439
368,0.503865,304089172,0.323304
369,0.504144,2145174067,0.324003
370,0.504417,2089018456,0.324705
371,0.504499,1303455736,0.325529
372,0.504512,1059961393,0.326399
373,0.504736,2044897763,0.327131
374,0.504777,1957747793,0.327981
375,0.5048,424238335,0.328843
376,0.505096,1125898167,0.329527
377,0.50582,783368690,0.32993
378,0.506228,635723058,0.330539
379,0.506235,468703135,0.331409
380,0.506343,861021530,0.332212
381,0.506482,1649760492,0.332995
382,0.506528,278722862,0.333839
383,0.506625,1315634022,0.334648
384,0.506748,1101513929,0.335441
385,0.506789,1350490027,0.336287
386,0.506887,1656478042,0.337096
387,0.507369,1967513926,0.337648
388,0.507507,1726956429,0.338428
389,0.507586,1102520059,0.339247
390,0.507783,1801979802,0.339987
391,0.508009,1025202362,0.340708
392,0.508361,719885386,0.341343
393,0.508443,1804289383,0.342159
394,0.508473,846930886,0.343009
395,0.508701,1189641421,0.343725
396,0.509023,35005211,0.344377
397,0.509572,596516649,0.344875
398,0.509698,521595368,0.345658
399,0.509719,1369133069,0.346512
400,0.509953,233665123,0.347222
401,0.550567,1714636915,0.322412
402,0.551352,1365180540,0.322756
403,0.551497,1540383426,0.323474
404,0.551709,294702567,0.324152
405,0.55325,336465782,0.324049
406,0.553594,628175011,0.324647
407,0.553844,1681692777,0.3253
408,0.553865,304089172,0.326087
409,0.554144,2145174067,0.326722
410,0.554417,2089018456,0.327359
411,0.554499,1303455736,0.328109
412,0.554512,1059961393,0.3289
413,0.554736,2044897763,0.329565
414,0.554777,1957747793,0.330338
415,0.5548,424238335,0.331122
416,0.555096,1125898167,0.331743
417,0.55582,783368690,0.332107
418,0.556228,635723058,0.332659
419,0.556235,468703135,0.333451
420,0.556343,861021530,0.334182
421,0.556482,1649760492,0.334894
422,0.556528,278722862,0.335662
423,0.556625,1315634022,0.336399
424,0.556748,1101513929,0.33712
425,0.556789,1350490027,0.33789
426,0.556887,1656478042,0.338625
427,0.557369,1967513926,0.339127
428,0.557507,1726956429,0.339837
429,0.557586,1102520059,0.340582
430,0.557783,1801979802,0.341255
431,0.558009,1025202362,0.341911
432,0.558361,719885386,0.342488
433,0.558443,1804289383,0.343231
434,0.558473,846930886,0.344005
435,0.558701,1189641421,0.344657
436,0.559023,35005211,0.34525
437,0.559572,596516649,0.345703
438,0.559698,521595368,0.346415
439,0.559719,1369133069,0.347193
440,0.559953,233665123,0.347839
441,0.600567,1714636915,0.325053
442,0.601352,1365180540,0.325365
443,0.601497,1540383426,0.326022
444,0.601709,294702567,0.326643
445,0.60325,336465782,0.326542
446,0.603594,628175011,0.327089
447,0.603844,1681692777,0.327687
448,0.603865,304089172,0.328409
449,0.604144,2145174067,0.32899
450,0.604417,2089018456,0.329574
451,0.604499,1303455736,0.330261
452,0.604512,1059961393,0.330987
453,0.604736,2044897763,0.331596
454,0.604777,1957747793,0.332306
455,0.6048,424238335,0.333025
456,0.605096,1125898167,0.333593
457,0.60582,783368690,0.333925
458,0.606228,635723058,0.334431
459,0.606235,468703135,0.335157
460,0.606343,861021530,0.335828
461,0.606482,1649760492,0.336481
462,0.606528,278722862,0.337185
463,0.606625,1315634022,0.33786
464,0.606748,1101513929,0.338522
465,0.606789,1350490027,0.339228
466,0.606887,1656478042,0.339903
467,0.607369,1967513926,0.340362
468,0.607507,1726956429,0.341013
469,0.607586,1102520059,0.341697
470,0.607783,1801979802,0.342315
471,0.608009,1025202362,0.342916
472,0.608361,719885386,0.343445
473,0.608443,1804289383,0.344127
474,0.608473,846930886,0.344837
475,0.608701,1189641421,0.345435
476,0.609023,35005211,0.345979
477,0.609572,596516649,0.346394
478,0.609698,521595368,0.347048
479,0.609719,1369133069,0.347762
480,0.609953,233665123,0.348355
481,0.650567,1714636915,0.327288
482,0.651352,1365180540,0.327573
483,0.651497,1540383426,0.32818
484,0.651709,294702567,0.328752
485,0.65325,336465782,0.328654
486,0.653594,628175011,0.329158
487,0.653844,1681692777,0.32971
488,0.653865,304089172,0.330376
489,0.654144,2145174067,0.330912
490,0.654417,2089018456,0.33145
491,0.654499,1303455736,0.332085
492,0.654512,1059961393,0.332755
493,0.654736,2044897763,0.333317
494,0.654777,1957747793,0.333972
495,0.6548,424238335,0.334637
496,0.655096,1125898167,0.335161
497,0.65582,783368690,0.335466
498,0.656228,635723058,0.335932
499,0.656235,468703135,0.336603
500,0.656343,861021530,0.337222
501,0.656482,1649760492,0.337825
502,0.656528,278722862,0.338476
503,0.656625,1315634022,0.3391
504,0.656748,1101513929,0.33971
505,0.656789,1350490027,0.340363
506,0.656887,1656478042,0.340986
507,0.657369,1967513926,0.341409
508,0.657507,1726956429,0.342011
509,0.657586,1102520059,0.342643
510,0.657783,1801979802,0.343213
511,0.658009,1025202362,0.343768
512,0.658361,719885386,0.344257
513,0.658443,1804289383,0.344887
514,0.658473,846930886,0.345543
515,0.658701,1189641421,0.346095
516,0.659023,35005211,0.346598
517,0.659572,596516649,0.346981
518,0.659698,521595368,0.347585
519,0.659719,1369133069,0.348245
520,0.659953,233665123,0.348793
521,0.700567,1714636915,0.329204
522,0.701352,1365180540,0.329466
523,0.701497,1540383426,0.33003
524,0.701709,294702567,0.330561
525,0.70325,336465782,0.330465
526,0.703594,628175011,0.330933
527,0.703844,1681692777,0.331445
528,0.703865,304089172,0.332064
529,0.704144,2145174067,0.332561
530,0.704417,2089018456,0.33306
531,0.704499,1303455736,0.33365
532,0.704512,1059961393,0.334272
533,0.704736,2044897763,0.334794
534,0.704777,1957747793,0.335403
535,0.7048,424238335,0.33602
536,0.705096,1125898167,0.336506
537,0.70582,783368690,0.336788
538,0.706228,635723058,0.33722
539,0.706235,468703135,0.337844
540,0.706343,861021530,0.338419
541,0.706482,1649760492,0.338979
542,0.706528,278722862,0.339584
543,0.706625,1315634022,0.340163
544,0.706748,1101513929,0.340731
545,0.706789,1350490027,0.341337
546,0.706887,1656478042,0.341916
547,0.707369,1967513926,0.342309
548,0.707507,1726956429,0.342868
549,0.707586,1102520059,0.343455
550,0.707783,1801979802,0.343985
551,0.708009,1025202362,0.3445
552,0.708361,719885386,0.344954
553,0.708443,1804289383,0.345539
554,0.708473,846930886,0.346149
555,0.708701,1189641421,0.346662
556,0.709023,35005211,0.347129
557,0.709572,596516649,0.347485
558,0.709698,521595368,0.348047
559,0.709719,1369133069,0.34866
560,0.709953,233665123,0.349169
561,0.750567,1714636915,0.330864
562,0.751352,1365180540,0.331108
563,0.751497,1540383426,0.331633
564,0.751709,294702567,0.332128
565,0.75325,336465782,0.332037
566,0.753594,628175011,0.332472
567,0.753844,1681692777,0.33295
568,0.753865,304089172,0.333527
569,0.754144,2145174067,0.333991
570,0.754417,2089018456,0.334457
571,0.754499,1303455736,0.335007
572,0.754512,1059961393,0.335588
573,0.754736,2044897763,0.336075
574,0.754777,1957747793,0.336644
575,0.7548,424238335,0.33722
576,0.755096,1125898167,0.337674
577,0.75582,783368690,0.337936
578,0.756228,635723058,0.338339
579,0.756235,468703135,0.338921
580,0.756343,861021530,0.339458
581,0.756482,1649760492,0.339981
582,0.756528,278722862,0.340545
583,0.756625,1315634022,0.341087
584,0.756748,1101513929,0.341616
585,0.756789,1350490027,0.342183
586,0.756887,1656478042,0.342723
587,0.757369,1967513926,0.343089
588,0.757507,1726956429,0.343611
589,0.757586,1102520059,0.34416
590,0.757783,1801979802,0.344654
591,0.758009,1025202362,0.345136
592,0.758361,719885386,0.345559
593,0.758443,1804289383,0.346106
594,0.758473,846930886,0.346676
595,0.758701,1189641421,0.347155
596,0.759023,35005211,0.34759
597,0.759572,596516649,0.347922
598,0.759698,521595368,0.348447
599,0.759719,1369133069,0.34902
600,0.759953,233665123,0.349495
601,0.800567,1714636915,0.332318
602,0.801352,1365180540,0.332545
603,0.801497,1540383426,0.333037
604,0.801709,294702567,0.333501
605,0.80325,336465782,0.333412
606,0.803594,628175011,0.33382
607,0.803844,1681692777,0.334267
608,0.803865,304089172,0.334809
609,0.804144,2145174067,0.335244
610,0.804417,2089018456,0.33568
611,0.804499,1303455736,0.336196
612,0.804512,1059961393,0.336741
613,0.804736,2044897763,0.337197
614,0.804777,1957747793,0.33773
615,0.8048,424238335,0.33827
616,0.805096,1125898167,0.338696
617,0.80582,783368690,0.338941
618,0.806228,635723058,0.339318
619,0.806235,468703135,0.339864
620,0.806343,861021530,0.340368
621,0.806482,1649760492,0.340858
622,0.806528,278722862,0.341388
623,0.806625,1315634022,0.341895
624,0.806748,1101513929,0.342392
625,0.806789,1350490027,0.342923
626,0.806887,1656478042,0.34343
627,0.807369,1967513926,0.343773
628,0.807507,1726956429,0.344263
629,0.807586,1102520059,0.344777
630,0.807783,1801979802,0.345241
631,0.808009,1025202362,0.345692
632,0.808361,719885386,0.34609
633,0.808443,1804289383,0.346602
634,0.808473,846930886,0.347137
635,0.808701,1189641421,0.347586
636,0.809023,35005211,0.347995
637,0.809572,596516649,0.348306
638,0.809698,521595368,0.348798
639,0.809719,1369133069,0.349336
640,0.809953,233665123,0.349782
641,0.850567,1714636915,0.3336
642,0.851352,1365180540,0.333812
643,0.851497,1540383426,0.334276
644,0.851709,294702567,0.334712
645,0.85325,336465782,0.334626
646,0.853594,628175011,0.33501
647,0.853844,1681692777,0.335431
648,0.853865,304089172,0.335941
649,0.854144,2145174067,0.336349
650,0.854417,2089018456,0.33676
651,0.854499,1303455736,0.337245
652,0.854512,1059961393,0.337759
653,0.854736,2044897763,0.338188
654,0.854777,1957747793,0.33869
655,0.8548,424238335,0.339198
656,0.855096,1125898167,0.339598
657,0.85582,783368690,0.339828
658,0.856228,635723058,0.340183
659,0.856235,468703135,0.340698
660,0.856343,861021530,0.341172
661,0.856482,1649760492,0.341633
662,0.856528,278722862,0.342132
663,0.856625,1315634022,0.34261
664,0.856748,1101513929,0.343077
665,0.856789,1350490027,0.343577
666,0.856887,1656478042,0.344055
667,0.857369,1967513926,0.344378
668,0.857507,1726956429,0.344838
669,0.857586,1102520059,0.345323
670,0.857783,1801979802,0.345759
671,0.858009,1025202362,0.346184
672,0.858361,719885386,0.346558
673,0.858443,1804289383,0.347041
674,0.858473,846930886,0.347544
675,0.858701,1189641421,0.347968
676,0.859023,35005211,0.348352
677,0.859572,596516649,0.348645
678,0.859698,521595368,0.349109
679,0.859719,1369133069,0.349615
680,0.859953,233665123,0.350035
681,0.900567,1714636915,0.33474
682,0.901352,1365180540,0.33494
683,0.901497,1540383426,0.335377
684,0.901709,294702567,0.335789
685,0.90325,336465782,0.335706
686,0.903594,628175011,0.336068
687,0.903844,1681692777,0.336465
688,0.903865,304089172,0.336947
689,0.904144,2145174067,0.337333
690,0.904417,2089018456,0.33772
691,0.904499,1303455736,0.338179
692,0.904512,1059961393,0.338664
693,0.904736,2044897763,0.339069
694,0.904777,1957747793,0.339543
695,0.9048,424238335,0.340024
696,0.905096,1125898167,0.340401
697,0.90582,783368690,0.340618
698,0.906228,635723058,0.340953
699,0.906235,468703135,0.341439
700,0.906343,861021530,0.341887
701,0.906482,1649760492,0.342323
702,0.906528,278722862,0.342794
703,0.906625,1315634022,0.343245
704,0.906748,1101513929,0.343687
705,0.906789,1350490027,0.34416
706,0.906887,1656478042,0.344611
707,0.907369,1967513926,0.344915
708,0.907507,1726956429,0.345351
709,0.907586,1102520059,0.345808
710,0.907783,1801979802,0.346221
711,0.908009,1025202362,0.346622
712,0.908361,719885386,0.346975
713,0.908443,1804289383,0.347431
714,0.908473,846930886,0.347907
715,0.908701,1189641421,0.348307
716,0.909023,35005211,0.34867
717,0.909572,596516649,0.348947
718,0.909698,521595368,0.349385
719,0.909719,1369133069,0.349863
720,0.909953,233665123,0.35026
721,0.950567,1714636915,0.33576
722,0.951352,1365180540,0.335948
723,0.951497,1540383426,0.336363
724,0.951709,294702567,0.336753
725,0.95325,336465782,0.336673
726,0.953594,628175011,0.337015
727,0.953844,1681692777,0.337391
728,0.953865,304089172,0.337848
729,0.954144,2145174067,0.338213
730,0.954417,2089018456,0.33858
731,0.954499,1303455736,0.339015
732,0.954512,1059961393,0.339474
733,0.954736,2044897763,0.339858
734,0.954777,1957747793,0.340307
735,0.9548,424238335,0.340763
736,0.955096,1125898167,0.34112
737,0.95582,783368690,0.341325
738,0.956228,635723058,0.341642
739,0.956235,468703135,0.342103
740,0.956343,861021530,0.342527
741,0.956482,1649760492,0.34294
742,0.956528,278722862,0.343386
743,0.956625,1315634022,0.343814
744,0.956748,1101513929,0.344233
745,0.956789,1350490027,0.344681
746,0.956887,1656478042,0.345108
747,0.957369,1967513926,0.345397
748,0.957507,1726956429,0.345809
749,0.957586,1102520059,0.346243
750,0.957783,1801979802,0.346634
751,0.958009,1025202362,0.347014
752,0.958361,719885386,0.347349
753,0.958443,1804289383,0.347781
754,0.958473,846930886,0.348232
755,0.958701,1189641421,0.348611
756,0.959023,35005211,0.348955
757,0.959572,596516649,0.349217
758,0.959698,521595368,0.349632
759,0.959719,1369133069,0.350086
760,0.959953,233665123,0.350462
761,1.00057,1714636915,0.336678
762,1.00135,1365180540,0.336857
763,1.0015,1540383426,0.33725
764,1.00171,294702567,0.33762
765,1.00325,336465782,0.337543
766,1.00359,628175011,0.337868
767,1.00384,1681692777,0.338225
768,1.00386,304089172,0.338659
769,1.00414,2145174067,0.339006
770,1.00442,2089018456,0.339354
771,1.0045,1303455736,0.339767
772,1.00451,1059961393,0.340204
773,1.00474,2044897763,0.340568
774,1.00478,1957747793,0.340995
775,1.0048,424238335,0.341428
776,1.0051,1125898167,0.341768
777,1.00582,783368690,0.341962
778,1.00623,635723058,0.342263
779,1.00624,468703135,0.342701
780,1.00634,861021530,0.343104
781,1.00648,1649760492,0.343496
782,1.00653,278722862,0.34392
783,1.00663,1315634022,0.344327
784,1.00675,1101513929,0.344725
785,1.00679,1350490027,0.34515
786,1.00689,1656478042,0.345556
787,1.00737,1967513926,0.34583
788,1.00751,1726956429,0.346222
789,1.00759,1102520059,0.346634
790,1.00778,1801979802,0.347006
791,1.00801,1025202362,0.347367
792,1.00836,719885386,0.347685
793,1.00844,1804289383,0.348096
794,1.00847,846930886,0.348524
795,1.0087,1189641421,0.348884
796,1.00902,35005211,0.349212
797,1.00957,596516649,0.34946
798,1.0097,521595368,0.349855
799,1.00972,1369133069,0.350286
800,1.00995,233665123,0.350643
801,1.05057,1714636915,0.337509
802,1.05135,1365180540,0.337678
803,1.0515,1540383426,0.338053
804,1.05171,294702567,0.338405
805,1.05325,336465782,0.33833
806,1.05359,628175011,0.33864
807,1.05384,1681692777,0.33898
808,1.05386,304089172,0.339393
809,1.05414,2145174067,0.339723
810,1.05442,2089018456,0.340055
811,1.0545,1303455736,0.340448
812,1.05451,1059961393,0.340864
813,1.05474,2044897763,0.341211
814,1.05478,1957747793,0.341618
815,1.0548,424238335,0.34203
816,1.0551,1125898167,0.342354
817,1.05582,783368690,0.342538
818,1.05623,635723058,0.342825
819,1.05624,468703135,0.343242
820,1.05634,861021530,0.343626
821,1.05648,1649760492,0.344
822,1.05653,278722862,0.344404
823,1.05663,1315634022,0.344791
824,1.05675,1101513929,0.34517
825,1.05679,1350490027,0.345575
826,1.05689,1656478042,0.345962
827,1.05737,1967513926,0.346223
828,1.05751,1726956429,0.346596
829,1.05759,1102520059,0.346989
830,1.05778,1801979802,0.347343
831,1.05801,1025202362,0.347687
832,1.05836,719885386,0.34799
833,1.05844,1804289383,0.348381
834,1.05847,846930886,0.348789
835,1.0587,1189641421,0.349132
836,1.05902,35005211,0.349444
837,1.05957,596516649,0.349681
838,1.0597,521595368,0.350057
839,1.05972,1369133069,0.350468
840,1.05995,233665123,0.350808
