1,1714636915,1656478042,0.0511111,1.5708,21.4146,3.74873,1
2,1714636915,1681692777,0.0511112,1.5708,21.4146,3.74873,1
3,1714636915,468703135,0.0511112,1.5708,21.4146,3.74873,1
4,1714636915,1101513929,0.0511112,1.5708,21.4146,3.74873,1
5,1714636915,1801979802,0.0511112,1.5708,21.4146,3.74873,1
6,1714636915,1315634022,0.0511112,1.5708,21.4146,3.74873,1
7,1714636915,635723058,0.0511112,1.5708,21.4146,3.74873,1
8,1714636915,1369133069,0.0511112,1.5708,21.4146,3.74873,1
9,1714636915,1125898167,0.0511112,1.5708,21.4146,3.74873,1
10,1714636915,1059961393,0.0511112,1.5708,21.4146,3.74873,1
11,1714636915,2089018456,0.0511112,1.5708,21.4146,3.74873,1
12,1714636915,628175011,0.0511112,1.5708,21.4146,3.74873,1
13,1714636915,1957747793,0.0511112,1.5708,21.4146,3.74873,1
14,1714636915,424238335,0.0511112,1.5708,21.4146,3.74873,1
15,1714636915,719885386,0.0511112,1.5708,21.4146,3.74873,1
16,1714636915,1649760492,0.0511112,1.5708,21.4146,3.74873,1
17,1714636915,596516649,0.0511112,1.5708,21.4146,3.74873,1
18,1714636915,846930886,0.0511112,1.5708,21.4146,3.74873,1
19,1714636915,1303455736,0.0511112,1.5708,21.4146,3.74873,1
20,1714636915,35005211,0.0511112,1.5708,21.4146,3.74873,1
21,1714636915,521595368,0.0511112,1.5708,21.4146,3.74873,1
22,1714636915,294702567,0.0511112,1.5708,21.4146,3.74873,1
23,1714636915,1726956429,0.0511112,1.5708,21.4146,3.74873,1
24,1714636915,336465782,0.0511112,1.5708,21.4146,3.74873,1
25,1714636915,861021530,0.0511112,1.5708,21.4146,3.74873,1
26,1714636915,278722862,0.0511112,1.5708,21.4146,3.74873,1
27,1714636915,233665123,0.0511112,1.5708,21.4146,3.74873,1
28,1714636915,2145174067,0.0511112,1.5708,21.4146,3.74873,1
29,1714636915,1804289383,0.0511112,1.5708,21.4146,3.74873,1
30,1714636915,1189641421,0.0511112,1.5708,21.4146,3.74873,1
31,1714636915,1025202362,0.0511112,1.5708,21.4146,3.74873,1
32,1714636915,1350490027,0.0511112,1.5708,21.4146,3.74873,1
33,1714636915,783368690,0.0511112,1.5708,21.4146,3.74873,1
34,1714636915,1102520059,0.0511112,1.5708,21.4146,3.74873,1
35,1714636915,2044897763,0.0511112,1.5708,21.4146,3.74873,1
36,1714636915,1967513926,0.0511112,1.5708,21.4146,3.74873,1
37,1714636915,1365180540,0.0511112,1.5708,21.4146,3.74873,1
38,1714636915,1540383426,0.0511112,1.5708,21.4146,3.74873,1
39,1714636915,304089172,0.0511112,1.5708,21.4146,3.74873,1
40,1365180540,1804289383,0.0519472,0,0,0,2
41,1365180540,1189641421,0.0519472,0,0,0,2
42,1365180540,1025202362,0.0519472,0,0,0,2
43,1365180540,1350490027,0.0519472,0,0,0,2
44,1365180540,783368690,0.0519472,0,0,0,2
45,1365180540,1102520059,0.0519472,0,0,0,2
46,1365180540,2044897763,0.0519472,0,0,0,2
47,1365180540,1967513926,0.0519472,0,0,0,2
48,1365180540,1540383426,0.0519472,0,0,0,2
49,1365180540,304089172,0.0519472,0,0,0,2
50,1365180540,846930886,0.0519473,0,0,0,2
51,1365180540,1303455736,0.0519473,0,0,0,2
52,1365180540,35005211,0.0519473,0,0,0,2
53,1365180540,521595368,0.0519473,0,0,0,2
54,1365180540,294702567,0.0519473,0,0,0,2
55,1365180540,1726956429,0.0519473,0,0,0,2
56,1365180540,336465782,0.0519473,0,0,0,2
57,1365180540,861021530,0.0519473,0,0,0,2
58,1365180540,278722862,0.0519473,0,0,0,2
59,1365180540,233665123,0.0519473,0,0,0,2
60,1365180540,2145174067,0.0519473,0,0,0,2
61,1365180540,1681692777,0.0519473,0,0,0,2
62,1365180540,468703135,0.0519473,0,0,0,2
63,1365180540,1101513929,0.0519473,0,0,0,2
64,1365180540,1801979802,0.0519473,0,0,0,2
65,1365180540,1315634022,0.0519473,0,0,0,2
66,1365180540,635723058,0.0519473,0,0,0,2
67,1365180540,1369133069,0.0519473,0,0,0,2
68,1365180540,1125898167,0.0519473,0,0,0,2
69,1365180540,1059961393,0.0519473,0,0,0,2
70,1365180540,2089018456,0.0519473,0,0,0,2
71,1365180540,628175011,0.0519473,0,0,0,2
72,1365180540,1714636915,0.0519473,0,0,0,2
73,1365180540,1656478042,0.0519473,0,0,0,2
74,1365180540,1957747793,0.0519474,0,0,0,2
75,1365180540,424238335,0.0519474,0,0,0,2
76,1365180540,719885386,0.0519474,0,0,0,2
77,1365180540,1649760492,0.0519474,0,0,0,2
78,1365180540,596516649,0.0519474,0,0,0,2
79,1540383426,1804289383,0.0526402,0,0,0,3
80,1540383426,1189641421,0.0526402,0,0,0,3
81,1540383426,1025202362,0.0526402,0,0,0,3
82,1540383426,1350490027,0.0526402,0,0,0,3
83,1540383426,783368690,0.0526402,0,0,0,3
84,1540383426,1102520059,0.0526402,0,0,0,3
85,1540383426,2044897763,0.0526402,0,0,0,3
86,1540383426,1967513926,0.0526402,0,0,0,3
87,1540383426,1365180540,0.0526402,0,0,0,3
88,1540383426,304089172,0.0526402,0,0,0,3
89,1540383426,846930886,0.0526403,0,0,0,3
90,1540383426,1303455736,0.0526403,0,0,0,3
91,1540383426,35005211,0.0526403,0,0,0,3
92,1540383426,521595368,0.0526403,0,0,0,3
93,1540383426,294702567,0.0526403,0,0,0,3
94,1540383426,1726956429,0.0526403,0,0,0,3
95,1540383426,336465782,0.0526403,0,0,0,3
96,1540383426,861021530,0.0526403,0,0,0,3
97,1540383426,278722862,0.0526403,0,0,0,3
98,1540383426,233665123,0.0526403,0,0,0,3
99,1540383426,2145174067,0.0526403,0,0,0,3
100,1540383426,1681692777,0.0526403,0,0,0,3
101,1540383426,468703135,0.0526403,0,0,0,3
102,1540383426,1101513929,0.0526403,0,0,0,3
103,1540383426,1801979802,0.0526403,0,0,0,3
104,1540383426,1315634022,0.0526403,0,0,0,3
105,1540383426,635723058,0.0526403,0,0,0,3
106,1540383426,1369133069,0.0526403,0,0,0,3
107,1540383426,1125898167,0.0526403,0,0,0,3
108,1540383426,1059961393,0.0526403,0,0,0,3
109,1540383426,2089018456,0.0526403,0,0,0,3
110,1540383426,628175011,0.0526403,0,0,0,3
111,1540383426,1714636915,0.0526403,0,0,0,3
112,1540383426,1656478042,0.0526403,0,0,0,3
113,1540383426,1957747793,0.0526404,0,0,0,3
114,1540383426,424238335,0.0526404,0,0,0,3
115,1540383426,719885386,0.0526404,0,0,0,3
116,1540383426,1649760492,0.0526404,0,0,0,3
117,1540383426,596516649,0.0526404,0,0,0,3
118,294702567,846930886,0.0534373,0,0,0,4
119,294702567,1303455736,0.0534373,0,0,0,4
120,294702567,35005211,0.0534373,0,0,0,4
121,294702567,521595368,0.0534373,0,0,0,4
122,294702567,1726956429,0.0534373,0,0,0,4
123,294702567,336465782,0.0534373,0,0,0,4
124,294702567,861021530,0.0534373,0,0,0,4
125,294702567,278722862,0.0534373,0,0,0,4
126,294702567,233665123,0.0534373,0,0,0,4
127,294702567,2145174067,0.0534373,0,0,0,4
128,294702567,1681692777,0.0534373,0,0,0,4
129,294702567,468703135,0.0534373,0,0,0,4
130,294702567,1101513929,0.0534373,0,0,0,4
131,294702567,1801979802,0.0534373,0,0,0,4
132,294702567,1315634022,0.0534373,0,0,0,4
133,294702567,635723058,0.0534373,0,0,0,4
134,294702567,1369133069,0.0534373,0,0,0,4
135,294702567,1125898167,0.0534373,0,0,0,4
136,294702567,1059961393,0.0534373,0,0,0,4
137,294702567,2089018456,0.0534373,0,0,0,4
138,294702567,628175011,0.0534373,0,0,0,4
139,294702567,1804289383,0.0534373,0,0,0,4
140,294702567,1189641421,0.0534373,0,0,0,4
